0,7.5611130000000004e-12
0.050000000000000003,7.3983869999999994e-12
0.10000000000000001,3.5887329999999999e-12
0.12,6.8304470000000001e-12
0.14000000000000001,6.0090249999999998e-12
0.16,4.9623040000000003e-12
0.17999999999999999,3.4803820000000001e-12
0.20000000000000001,9.419452000000001e-13
0.22,4.3410649999999997e-12
0.23999999999999999,1.4657409999999999e-11
0.26000000000000001,3.3602670000000002e-11
0.28000000000000003,7.1693079999999994e-11
0.29999999999999999,1.449928e-10
0.32000000000000001,2.8542599999999998e-10
0.34000000000000002,5.4877770000000003e-10
0.35999999999999999,1.0694669999999999e-09
0.38,2.9486489999999998e-09
0.40000000000000002,5.3623899999999997e-09
0.41999999999999998,9.4243599999999995e-09
0.44,1.191936e-08
0.46000000000000002,1.17877e-08
0.47999999999999998,1.187738e-08
0.5,1.2148509999999999e-08
0.52000000000000002,1.114897e-08
0.54000000000000004,1.1919000000000001e-08
0.56000000000000005,1.150303e-08
0.57999999999999996,1.096508e-08
0.59999999999999998,1.094119e-08
0.65000000000000002,1.091601e-08
0.69999999999999996,1.097543e-08
0.75,1.097372e-08
0.80000000000000004,1.099175e-08
0.84999999999999998,1.105738e-08
0.90000000000000002,1.0973210000000001e-08
0.94999999999999996,1.101617e-08
1,1.107214e-08
1.05,1.103928e-08
1.1000000000000001,1.1018190000000001e-08
1.1499999999999999,1.1073269999999999e-08
1.2,1.114032e-08
1.25,1.116305e-08
1.3,1.117767e-08
1.3500000000000001,1.107059e-08
1.3999999999999999,1.121693e-08
1.45,1.1183729999999999e-08
1.5,1.1164750000000001e-08
1.6000000000000001,1.1130679999999999e-08
1.7,1.1166660000000001e-08
1.8,1.120333e-08
1.8999999999999999,1.1228979999999999e-08
2,1.1216679999999999e-08
2.1000000000000001,1.126557e-08
2.2000000000000002,1.128304e-08
2.2999999999999998,1.1282719999999999e-08
2.3999999999999999,1.1411520000000001e-08
2.5,1.1476429999999999e-08
